week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-38,0.26893861496232535,0.44980771123881774,0.4410816664836914,0.27149540379765724,3.0
2025-39,0.2141654640120917,0.2726814968398919,0.31420304248141473,0.5455303737766296,6.0
2025-40,-0.16861802393089081,0.5158305848874197,-0.018704686189113494,0.8664371113089844,5.0
2025-41,0.04299323542853059,0.7671537138461894,0.34857447186613516,0.6959523447567056,13.0
2025-42,-0.229481809170839,0.34096974878897546,0.22016403782539465,0.6224908754939793,7.0
2025-43,0.9083321917224992,1.0,0.5031102638599695,1.0,1.0
